Program Name
48,Nursing (CNURED) - Nursing education programs at the graduate degree levels
49,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
50,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
51,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
53,Occupational Therapy (OTM) - Programs leading to a Master's Degree
54,Physical Therapy (PT) - Professional programs for the physical therapist
55,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
56,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
57,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
58,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
60,Didactic Program in Dietetics
61,Dietetics (DIET) - Coordinated Program in Dietetics
62,Law (LAW) - Professional schools
63,Clinical Psychology (CLPSY) - PhD Doctoral programs
64,Audiology (AUD) - Graduate degree programs
65,Speech-Language Pathology (SLP) - Graduate degree programs
66,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
67,Nursing (CNURED) - Nursing education programs at the graduate degree levels
68,English Language (English Language Intensive English Program)
69,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
70,Dance (DANCE) - Institutions and units within institutions offering degree-granting and non-degree-granting programs
71,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
72,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
73,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
76,Nursing (ADNUR) - Associate degree programs
79,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
86,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
87,Nursing (CNURED) - Nursing education programs at the graduate degree levels
88,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
90,Didactic Program in Dietetics
91,Nursing (NUR) - Baccalaureate program
92,Nursing (NUR) - Baccalaureate program
93,Pharmacy (PHAR) - Professional degree programs
94,"Marriage and Family Therapy (MFT) - Clinical training programs at the master's, doctoral, and postgraduate levels"
95,Clinical Psychology (CLPSY) - PhD Doctoral programs
96,Counseling Psychology (COPSY) - PhD Doctoral programs
97,Audiology (AUD) - Graduate degree programs
98,Clinical doctoral program in Audiology
99,Speech-Language Pathology (SLP) - Graduate degree programs
100,Veterinary Medicine (VET) - Programs leading to a D.V.M. or D.M.V. degree (College of Veterinary Medicine)
101,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
102,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
103,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
104,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
105,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
107,Pharmacy (PHAR) - Professional degree programs
109,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
110,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
112,Nursing (ADNUR) - Associate degree programs
113,Nursing (ADNUR) - Associate degree programs
114,Nursing (PNUR) - Practical nursing programs
116,Radiologic Technology (RAD) - Programs for radiographers
121,Nursing (ADNUR) - Associate degree programs
122,Nursing (PNUR) - Practical nursing programs
123,Dental Assisting (DA)
124,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
129,Law (LAW) - Professional schools
130,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
136,Nursing (ADNUR) - Associate degree programs
137,Nursing (PNUR) - Practical nursing programs
138,"Massage - Accreditation of programs in the United States that award postsecondary certificates, postsecondary diplomas, and academic Associate degrees, in the practice of massage therapy and bodywork."
139,Radiologic Technology (RAD) - Programs for radiographers
141,Nursing (ADNUR) - Associate degree programs
142,Nursing (PNUR) - Practical nursing programs
143,Physical Therapy (PTA) - Programs for the physical therapist assistant
144,Radiologic Technology (RAD) - Programs for radiographers
147,Nursing (ADNUR) - Associate degree programs
148,Nursing (PNUR) - Practical nursing programs
149,Dental Assisting (DA)
150,Dental Hygiene (DH)
151,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
152,Physical Therapy (PTA) - Programs for the physical therapist assistant
153,Radiologic Technology (RAD) - Programs for radiographers
155,Nursing (ADNUR) - Associate degree programs
156,Nursing (PNUR) - Practical nursing programs
158,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
167,Didactic Program in Dietetics
168,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
169,Nursing (CNURED) - Nursing education programs at the graduate degree levels
170,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
171,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
172,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
173,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
175,Nursing (ADNUR) - Associate degree programs
178,Nursing (ADNUR) - Associate degree programs
179,Nursing (PNUR) - Practical nursing programs
180,"Funeral Service Education (FUSER) - Institutions and programs awarding diplomas, associate degrees and bachelor's degrees"
181,Physical Therapy (PTA) - Programs for the physical therapist assistant
183,Radiologic Technology (RAD) - Programs for radiographers
185,Nursing (ADNUR) - Associate degree programs
186,Nursing (PNUR) - Practical nursing programs
187,Dental Assisting (DA)
188,Physical Therapy (PTA) - Programs for the physical therapist assistant
191,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
193,Nursing (ADNUR) - Associate degree programs
194,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
198,Nursing (ADNUR) - Associate degree programs
201,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
203,Nursing (ADNUR) - Associate degree programs
204,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
205,Nursing (CNURED) - Nursing education programs at the graduate degree levels
206,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
208,Didactic Program in Dietetics
209,Dietetics (DIET) - Coordinated Program in Dietetics
210,Audiology (AUD) - Graduate degree programs
211,Speech-Language Pathology (SLP) - Graduate degree programs
212,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
213,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
214,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
219,Nursing (NUR) - Baccalaureate program
220,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
221,Nursing (CNURED) - Nursing education programs at the graduate degree levels
222,English Language
223,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
224,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
225,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
227,Nursing (ADNUR) - Associate degree programs
228,Nursing (PNUR) - Practical nursing programs
231,Dietetics (DIETI) - Dietetic Internship
232,Didactic Program in Dietetics
233,Nursing (NUR) - Baccalaureate program
234,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
236,Nursing (ADNUR) - Associate degree programs
248,Nursing (ADNUR) - Associate degree programs
249,Nursing (PNUR) - Practical nursing programs
250,"Funeral Service Education (FUSER) - Institutions and programs awarding diplomas, associate degrees and bachelor's degrees"
251,Physical Therapy (PTA) - Programs for the physical therapist assistant
253,Dietetics (DIETI) - Dietetic Internship
254,Didactic Program in Dietetics
255,Pharmacy (PHAR) - Professional degree programs
256,Law (LAW) - Professional schools
257,Physical Therapy (PT) - Professional programs for the physical therapist
258,"Theology (THEOL) - Freestanding schools, as well as programs affiliated with larger institutions, offering graduate professional education for ministry and graduate study of theology"
259,Nursing (CNDNP) - Nursing education programs at the doctorate degree levels
260,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
261,Nursing (CNURED) - Nursing education programs at the graduate degree levels
262,"Nurse Anesthesia (ANEST) - Institutions and programs at the master's degree,  post master's certificate or doctoral degree levels"
263,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
264,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
266,Nursing (ADNUR) - Associate degree programs
267,Nursing (PNUR) - Practical nursing programs
270,Nursing (ADNUR) - Associate degree programs
271,Nursing (PNUR) - Practical nursing programs
273,Occupational Therapy (OT) - Professional Programs (Pat Capps Covey College of Allied Health Professions)
274,Occupational Therapy (OTM) - Programs leading to a Master's Degree
275,Physical Therapy (PT) - Professional programs for the physical therapist
276,Clinical Psychology (CLPSY) - PhD Doctoral programs
277,Audiology (AUD) - Graduate degree programs
278,Clinical doctoral program in Audiology
279,Speech-Language Pathology (SLP) - Graduate degree programs
280,Nursing (CNDNP) - Nursing education programs at the doctorate degree levels
281,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
282,Nursing (CNURED) - Nursing education programs at the graduate degree levels
283,Medicine (MED) - Programs leading to the M.D. degree
284,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
285,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
286,Radiologic Technology (RAD) - Programs for radiographers
287,Radiologic Technology (RADTT) - Programs for radiation therapists
290,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
291,Nursing (CNURED) - Nursing education programs at the graduate degree levels
294,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
295,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
296,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
297,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
301,Nursing (PNUR) - Practical nursing programs
302,Dental Assisting (DA)
303,Dental Laboratory Technology (DT)
304,Radiologic Technology (RAD) - Programs for radiographers
307,Nursing (ADNUR) - Associate degree programs
308,Nursing (MNUR) - Master's program
309,Nursing (NUR) - Baccalaureate program
310,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
311,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
313,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
321,Didactic Program in Dietetics
322,Nursing (NUR) - Baccalaureate program
323,Occupational Therapy (OT) - Professional Programs (School of Nursing and Allied Health)
324,Occupational Therapy (OTM) - Programs leading to a Master's Degree
325,Veterinary Medicine (VET) - Programs leading to a D.V.M. or D.M.V. degree (School of Veterinary Medicine)
326,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
333,Nursing (CLNUR) - Clinical Doctorate
334,Nursing (PNUR) - Practical nursing programs
336,"Dietetics (DIETI) - Dietetic Internship (Culinary Arts, Hospitality, Dietetics and Nutrition)"
337,Didactic Program in Dietetics
338,Didactic Program in Dietetics
339,Nursing (ADNUR) - Associate degree programs
340,Nursing (MNUR) - Master's program
341,Nursing (NUR) - Baccalaureate program
342,Dental Assisting (DA)
343,Dental Hygiene (DH)
344,Physical Therapy (PTA) - Programs for the physical therapist assistant
345,"Massage - Accreditation of programs in the United States that award postsecondary certificates, postsecondary diplomas, and academic Associate degrees, in the practice of massage therapy and bodywork."
346,Public Health Programs (PHPG) - Graduate level program offered outside a school of public health
347,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
348,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
349,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
351,Clinical Psychology (CLPSY) - PhD Doctoral programs
352,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
353,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
354,Dental Hygiene (DH)
356,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
358,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
362,Nursing (ADNUR) - Associate degree programs
381,Medical Assistant Education (MAAB) - Private schools and programs
384,Medical Assistant Education (MAAB) - Private schools and programs
387,Physical Therapy (PTA) - Programs for the physical therapist assistant
388,Physical Therapy (PTA) - Programs for the physical therapist assistant
391,Medical Assistant Education (MAAB) - Private schools and programs
392,Dental Hygiene (DH)
393,Physical Therapy (PTA) - Programs for the physical therapist assistant
394,Physical Therapy (PTA) - Programs for the physical therapist assistant
397,Nursing (ADNUR) - Associate degree programs
398,Radiologic Technology (RAD) - Programs for radiographers
402,Physical Therapy (PTA) - Programs for the physical therapist assistant
403,Physical Therapy (PTA) - Programs for the physical therapist assistant
410,Professional Psychology (IPSY) - Predoctoral internship programs
411,Law (LAW) - Professional schools
412,Clinical Psychology (CLPSY) - PhD Doctoral programs
413,Counseling Psychology (COPSY) - PhD Doctoral programs
414,School Psychology (SCPSY) - PhD Doctoral programs
415,Audiology (AUD) - Graduate degree programs
416,Clinical doctoral program in Audiology
417,Speech-Language Pathology (SLP) - Graduate degree programs
418,Health Services Administration (HSA) - Graduate programs in health services administration
419,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
420,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
422,Nursing (CNDNP) - Nursing education programs at the doctorate degree levels
423,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
424,Nursing (CNURED) - Nursing education programs at the graduate degree levels
427,Dietetics (DIETI) - Dietetic Internship
428,Didactic Program in Dietetics
524,Nursing (ADNUR) - Associate degree programs
525,Radiologic Technology (RAD) - Programs for radiographers
531,Dietetics (DIETI) - Dietetic Internship (University Medical Center Support Services Dietetic Internship)
532,Didactic Program in Dietetics
533,Pharmacy (PHAR) - Professional degree programs
534,Law (LAW) - Professional schools
535,Clinical Psychology (CLPSY) - PhD Doctoral programs
536,School Psychology (SCPSY) - PhD Doctoral programs
537,Audiology (AUD) - Graduate degree programs
538,Clinical doctoral program in Audiology
539,Speech-Language Pathology (SLP) - Graduate degree programs
540,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
541,Nursing (CNURED) - Nursing education programs at the graduate degree levels
542,English Language (English Language Center for English as a Second Language)
543,"Nurse Anesthesia (ANEST) - Institutions and programs at the master's degree,  post master's certificate or doctoral degree levels"
544,Public Health (PHB) - Baccalaureate and Graduate level school of public health
545,Medicine (MED) - Programs leading to the M.D. degree (College of Medicine)
546,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
547,Dance (DANCE) - Institutions and units within institutions offering degree-granting and non-degree-granting programs
548,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
549,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
552,Pharmacy (PHAR) - Professional degree programs
553,Oral and Maxillofacial Surgery - Fellowship
574,Dietetics (DIETT) - Dietetic Technician Program
575,Nursing (ADNUR) - Associate degree programs
578,Radiologic Technology (RAD) - Programs for radiographers
588,Nursing (ADNUR) - Associate degree programs
611,Nursing (ADNUR) - Associate degree programs
619,Nursing (CNDNP) - Nursing education programs at the doctorate degree levels
620,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
621,Nursing (CNURED) - Nursing education programs at the graduate degree levels
678,Medical Assistant Education (MAAB) - Private schools and programs
681,Medical Assistant Education (MAAB) - Private schools and programs
682,Medical Assistant Education (MAAB) - Private schools and programs
683,Surgical Technology (STAB) - Schools and Programs for the surgical technician
684,Surgical Technology (STAB) - Schools and Programs for the surgical technician
687,Surgical Technology (STAB) - Schools and Programs for the surgical technician
697,Nursing (ADNUR) - Associate degree programs
698,Physical Therapy (PTA) - Programs for the physical therapist assistant
699,Radiologic Technology (RAD) - Programs for radiographers
700,Radiologic Technology (RADTT) - Programs for radiation therapists
701,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
727,Nursing (ADNUR) - Associate degree programs
728,Dental Assisting (DA)
729,Dental Hygiene (DH)
735,"Funeral Service Education (FUSER) - Institutions and programs awarding diplomas, associate degrees and bachelor's degrees"
738,Dental Hygiene (DH)
740,Nursing (ADNUR) - Associate degree programs
741,Physical Therapy (PTA) - Programs for the physical therapist assistant
742,Physical Therapy (PTA) - Programs for the physical therapist assistant
744,Radiologic Technology (RAD) - Programs for radiographers
757,Dental Hygiene (DH)
758,Occupational Therapy (OT) - Professional Programs
759,Physical Therapy (PT) - Professional programs for the physical therapist
760,Speech-Language Pathology (SLP) - Graduate degree programs
761,Nursing (CNDNP) - Nursing education programs at the doctorate degree levels
762,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
763,Nursing (CNURED) - Nursing education programs at the graduate degree levels
764,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
765,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
800,Occupational Therapy (OTD) - Programs leading to a Doctoral Degree
801,Physical Therapy (PT) - Professional programs for the physical therapist
813,Nursing (ADNUR) - Associate degree programs
835,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
836,Nursing (CNURED) - Nursing education programs at the graduate degree levels
837,Graduate Teacher Education Accreditation Council (GTEAC) - Graduate programs
1495,Nursing (ADNUR) - Associate degree programs
1496,Dental Assisting (DA)
1497,Dental Hygiene (DH)
1498,Dental Laboratory Technology (DT)
1499,Radiologic Technology (RAD) - Programs for radiographers
1506,Dental Assisting (DA)
1507,Dental Hygiene (DH)
1508,Dental Laboratory Technology (DT)
1509,Radiologic Technology (RAD) - Programs for radiographers
1517,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1518,Physical Therapy (PTA) - Programs for the physical therapist assistant
1519,Radiologic Technology (RAD) - Programs for radiographers
1522,Dental Hygiene (DH)
1523,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1524,Physical Therapy (PTA) - Programs for the physical therapist assistant
1525,Physical Therapy (PTA) - Programs for the physical therapist assistant
1526,Radiologic Technology (RAD) - Programs for radiographers
1528,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1529,Physical Therapy (PTA) - Programs for the physical therapist assistant
1530,Physical Therapy (PTA) - Programs for the physical therapist assistant
1531,Radiologic Technology (RAD) - Programs for radiographers
1533,Dental Hygiene (DH)
1534,Physical Therapy (PTA) - Programs for the physical therapist assistant
1535,Physical Therapy (PTA) - Programs for the physical therapist assistant
1536,Radiologic Technology (RAD) - Programs for radiographers
1538,Dental Hygiene (DH)
1539,Physical Therapy (PTA) - Programs for the physical therapist assistant
1540,Physical Therapy (PTA) - Programs for the physical therapist assistant
1541,Radiologic Technology (RAD) - Programs for radiographers
1543,Radiologic Technology (RAD) - Programs for radiographers
1546,Physical Therapy (PTA) - Programs for the physical therapist assistant
1547,Radiologic Technology (RAD) - Programs for radiographers
1549,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1550,Physical Therapy (PTA) - Programs for the physical therapist assistant
1551,Physical Therapy (PTA) - Programs for the physical therapist assistant
1552,Radiologic Technology (RAD) - Programs for radiographers
1554,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1556,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1579,Nursing (ADNUR) - Associate degree programs
1580,Radiologic Technology (RAD) - Programs for radiographers
1585,Nursing (ADNUR) - Associate degree programs
1586,Nursing (NUR) - Baccalaureate program
1587,Law (LAW) - Professional schools
1588,Audiology (AUD) - Graduate degree programs
1589,Clinical doctoral program in Audiology
1590,Speech-Language Pathology (SLP) - Graduate degree programs
1591,Health Services Administration (HSA) - Graduate programs in health services administration
1592,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
1593,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1594,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1595,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1599,Post Doctoral - Advanced dental education programs (advanced education in general dentistry and general practice residency) (General Practice Residency)
1600,Professional Psychology (IPSY) - Predoctoral internship programs (Department of Psychiatry)
1601,Pharmacy (PHAR) - Professional degree programs
1602,Dental Hygiene (DH)
1603,Speech-Language Pathology (SLP) - Graduate degree programs
1604,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
1605,Nursing (CNURED) - Nursing education programs at the graduate degree levels
1606,Public Health (PHG) - Graduate level school of public health
1607,Medical Dosimetry (MD) - Programs for medical dosimetrists
1608,Radiologic Technology (RAD) - Programs for radiographers
1609,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
1610,Medicine (MED) - Programs leading to the M.D. degree (College of Medicine)
1612,Radiologic Technology (RAD) - Programs for radiographers
1615,Pharmacy (PHAR) - Professional degree programs
1616,Radiologic Technology (RAD) - Programs for radiographers
1626,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1633,Didactic Program in Dietetics
1634,Nursing (NUR) - Baccalaureate program
1635,Law (LAW) - Professional schools
1636,Clinical Psychology (CLPSY) - PhD Doctoral programs
1637,Speech-Language Pathology (SLP) - Graduate degree programs
1638,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
1639,Nursing (CNURED) - Nursing education programs at the graduate degree levels
1640,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1641,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1667,Didactic Program in Dietetics
1668,Didactic Program in Dietetics
1669,Nursing (NUR) - Baccalaureate program
1670,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
1671,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1672,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1680,Dietetics (DIET) - Coordinated Program in Dietetics
1681,Dietetics (DIET) - Coordinated Program in Dietetics
1682,Nursing (ADNUR) - Associate degree programs
1683,Nursing (MNUR) - Master's program
1684,Nursing (NUR) - Baccalaureate program
1685,Occupational Therapy (OTD) - Programs leading to a Doctoral Degree
1686,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1687,Physical Therapy (PT) - Professional programs for the physical therapist
1688,Physical Therapy (PTA) - Programs for the physical therapist assistant
1689,Speech-Language Pathology (SLP) - Graduate degree programs
1690,English Language (English Learning Academy)
1691,"Nurse Anesthesia (ANEST) - Institutions and programs at the master's degree,  post master's certificate or doctoral degree levels"
1692,Magnetic Resonance (MR) - Programs for magnetic resonance technologists
1693,Radiologic Technology (RAD) - Programs for radiographers
1694,Radiologic Technology (RADTT) - Programs for radiation therapists
1695,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
1696,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1697,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1708,Nursing (MNUR) - Master's program
1709,Nursing (NUR) - Baccalaureate program
1710,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1711,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1713,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1714,Physical Therapy (PTA) - Programs for the physical therapist assistant
1715,Physical Therapy (PTA) - Programs for the physical therapist assistant
1721,Nursing (NUR) - Baccalaureate program
1722,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
1723,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
1736,Nursing (DNUR) - Diploma programs
1737,Nursing (PNUR) - Practical nursing programs
1738,Surgical Technology (STAB) - Schools and Programs for the surgical technician
1739,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
1740,Radiologic Technology (RAD) - Programs for radiographers
1741,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
1745,Dietetics (DIETT) - Dietetic Technician Program
1748,Dietetics (DIETI) - Dietetic Internship (Department of Family and Consumer Sciences)
1749,Didactic Program in Dietetics
1750,Occupational Therapy (OT) - Professional Programs
1751,Occupational Therapy (OTM) - Programs leading to a Master's Degree
1752,Physical Therapy (PT) - Professional programs for the physical therapist
1753,Counseling Psychology (COPSY) - PhD Doctoral programs
1754,School Psychology (SCPSY) - PhD Doctoral programs
1755,Speech-Language Pathology (SLP) - Graduate degree programs
